Epoch,Train_Accuracy,Val_Accuracy,Train_Loss,Val_Loss
54,1.0,0.7777777910232544,0.00014695728896185756,1.476919174194336
55,1.0,0.7777777910232544,0.00014311187260318547,1.4795300960540771
56,1.0,0.7777777910232544,0.0001399253960698843,1.4820419549942017
57,1.0,0.7777777910232544,0.00013663941354025155,1.4838407039642334
58,1.0,0.7777777910232544,0.00013356591807678342,1.4841291904449463
59,1.0,0.7777777910232544,0.0001318423164775595,1.4848099946975708
60,1.0,0.7777777910232544,0.00012866164615843445,1.4845447540283203
61,1.0,0.7777777910232544,0.00012399595289025456,1.4843968152999878
62,1.0,0.7777777910232544,0.0001208880785270594,1.4853005409240723
63,1.0,0.7777777910232544,0.000117644747660961,1.4855756759643555
64,1.0,0.7777777910232544,0.00011403931421227753,1.4848235845565796
65,1.0,0.7777777910232544,0.00011104714940302074,1.4829834699630737
66,1.0,0.7777777910232544,0.00010788381041493267,1.4834378957748413
67,1.0,0.7777777910232544,0.00010517254122532904,1.4842413663864136
68,1.0,0.7777777910232544,0.00010328857024433091,1.4876948595046997
69,1.0,0.7777777910232544,0.00010018508328357711,1.4905469417572021
70,1.0,0.7777777910232544,9.801222040550783e-05,1.4912514686584473
71,1.0,0.7777777910232544,9.536115976516157e-05,1.49471116065979
72,1.0,0.7777777910232544,9.21835089684464e-05,1.4951395988464355
73,1.0,0.7777777910232544,8.931249612942338e-05,1.4936060905456543
74,1.0,0.7777777910232544,8.626664930488914e-05,1.4905188083648682
75,1.0,0.7777777910232544,8.560906280763447e-05,1.4882159233093262
76,1.0,0.7777777910232544,8.285990043077618e-05,1.4895644187927246
77,1.0,0.7777777910232544,7.923257362563163e-05,1.4880197048187256
78,1.0,0.7777777910232544,7.484263187507167e-05,1.4914970397949219
79,1.0,0.7777777910232544,7.11527609382756e-05,1.4837403297424316
80,1.0,0.7777777910232544,6.810802733525634e-05,1.4838992357254028
81,1.0,0.7777777910232544,6.343711720546708e-05,1.4891401529312134
82,1.0,0.7777777910232544,6.028625648468733e-05,1.4835540056228638
83,1.0,0.7777777910232544,5.481729021994397e-05,1.4919381141662598
84,1.0,0.7777777910232544,5.588257045019418e-05,1.5245952606201172
85,1.0,0.7777777910232544,4.902778164250776e-05,1.5169057846069336
86,1.0,0.7777777910232544,4.407710366649553e-05,1.4958943128585815
87,1.0,0.7777777910232544,4.2452367779333144e-05,1.4778460264205933
88,1.0,0.7777777910232544,3.723732152138837e-05,1.4659144878387451
89,1.0,0.7777777910232544,3.114923674729653e-05,1.4719018936157227
90,1.0,0.7777777910232544,2.8352418667054735e-05,1.5084941387176514
91,1.0,0.7777777910232544,2.8255944926058874e-05,1.5288162231445312
92,1.0,0.7777777910232544,2.490374208719004e-05,1.497830867767334
93,1.0,0.7777777910232544,2.1189107428654097e-05,1.471134901046753
94,1.0,0.7777777910232544,1.9087545297225006e-05,1.446570634841919
95,1.0,0.7777777910232544,1.7771391867427155e-05,1.4236435890197754
96,1.0,0.7777777910232544,1.6770414731581695e-05,1.4197742938995361
97,1.0,0.7777777910232544,1.5615974916727282e-05,1.4135113954544067
98,1.0,0.7777777910232544,1.3653218047693372e-05,1.4286835193634033
99,1.0,0.7777777910232544,1.107486696128035e-05,1.4604285955429077
100,1.0,0.7777777910232544,1.0504957572265994e-05,1.4872956275939941
